float-col,integer-col,string-col,extra-string-col,extra-integer-col
11.94,3986,Sanchez,Cynthia,United Kingdom
89.32,1066,Long,Ernest,Greece
37.86,6513,Smith,Albert,United States
37.99,2670,Howard,Richard,Portugal
30.85,5982,Hamilton,Melissa,Portugal
60.53,2785,Nichols,Paula,Russia
39.89,6166,Butler,Dennis,China
20.52,5827,Weaver,Mark,Spain
9.94,3400,Fox,Virginia,Czech Republic
9.08,6885,Mcdonald,Philip,France
24.85,7554,Owens,Aaron,China
10.87,2975,Reynolds,Teresa,Philippines
17.75,7034,Long,Joan,Portugal
94.19,345,Harper,Cynthia,Indonesia
88.65,8268,Bryant,Rachel,Portugal
80.89,1242,Sims,Brenda,Portugal
71.48,6726,Cooper,Wanda,Colombia
59.52,1299,Lee,Lillian,Japan
64.34,4822,Rice,Frances,Ukraine
29.13,2013,Hernandez,Samuel,Portugal
85.1,8985,Roberts,Roger,China
90.47,6937,Edwards,Ann,North Korea
52.74,9350,Cruz,Ashley,Brazil
12.53,7491,Hanson,Kelly,Portugal
16.92,7241,Smith,Lori,Portugal
39.66,7772,Miller,Jonathan,Russia
30.22,7649,Henderson,Earl,Portugal
52.18,3143,Richards,John,Portugal
26.35,9222,Ryan,Roy,Portugal
80.79,4082,Ray,Louis,Portugal
61.58,4112,Gonzales,Larry,Russia
68.49,5199,Henderson,Wanda,Portugal
79.76,7309,Rivera,Philip,Portugal
83.95,8380,Rodriguez,Sara,China
96.1,9452,Morris,Henry,China
82.05,7431,Harrison,Phyllis,Madagascar
49.09,126,Black,Daniel,Portugal
30.19,1096,Black,Henry,Poland
93.17,6846,Wells,Melissa,Philippines
48.15,6719,Fuller,Lisa,Philippines
53.59,9091,Burton,Paula,Portugal
70.53,4679,Morrison,Frank,Portugal
63.46,5646,Nichols,Wayne,China
7.61,2313,Frazier,Victor,Philippines
39.14,1178,Stewart,Earl,Portugal
9.75,1489,Parker,Jacqueline,Indonesia
6.55,2905,Thompson,Nicholas,Croatia
84.65,3567,Howell,Ashley,Serbia
21.38,2592,Wilson,Earl,China
35.82,7213,Cruz,Lois,China
6.02,6723,Sanchez,Roger,Ukraine
80.78,6007,Andrews,Judy,China
47.47,1411,Harris,Marie,China
75.49,3678,Jones,Eugene,Colombia
89.38,4510,Gonzalez,Sean,Sweden
55.44,221,Perez,Steven,China
82.23,9082,Knight,Thomas,China
37.23,8033,Ramos,Louis,Portugal
85.95,8503,Parker,Margaret,Portugal
25.28,2179,Ford,Gloria,South Korea
67.58,5150,Lewis,Mary,Ukraine
74.77,6412,Murray,Albert,Russia
98.39,6715,Walker,Juan,Portugal
3.01,2186,Hunter,Christina,Portugal
9.76,9509,Hayes,Melissa,Sweden
27.54,4020,Boyd,William,Yemen
77.92,6179,Jordan,Carl,Brazil
46.97,8104,Chavez,Stephen,Russia
95.88,7381,Knight,Rose,Mayotte
28.57,6035,Bishop,Harry,China
8.1,204,Boyd,Denise,Japan
37.18,4443,Patterson,Robert,Portugal
97.89,3235,Ryan,Jimmy,Mexico
39.02,9709,Watkins,Ryan,Canada
27.7,4444,Jordan,Marie,Spain
36.46,7804,Elliott,Susan,Indonesia
26.66,222,Hall,Frances,China
44.2,1080,Matthews,Kathy,Macedonia
51.33,8662,Woods,Paul,Sweden
72.76,1008,Wagner,Norma,China
81.6,7791,Carroll,Kevin,Sweden
90.33,5945,Berry,Evelyn,Haiti
35.52,5385,Edwards,Scott,Pakistan
65.23,9568,Moore,Raymond,China
93.48,648,Rice,Clarence,Russia
8.07,1808,Morales,Christopher,Portugal
54.19,4645,Weaver,Melissa,Russia
34.1,1389,Hayes,Lillian,Russia
50.76,1163,Sims,Frank,France
72.79,1381,White,Shirley,Portugal
63.57,717,Hughes,Kathy,Ireland
12.92,5471,Hill,Charles,Portugal
25.41,6809,Edwards,Ruby,Indonesia
52.28,5884,Freeman,Margaret,Russia
50.54,3481,Jackson,Randy,China
67.67,2304,Williamson,Betty,Portugal
82.95,2067,Garrett,Stephen,Poland
10.31,6957,Stephens,Rachel,Portugal
48.14,998,Bell,Jonathan,Portugal
18.96,6548,Little,Kevin,China
49.32,4447,Roberts,Alan,China
48,7848,Medina,Howard,Uruguay
90.76,9457,Henderson,Jimmy,Poland
89.99,5520,Austin,Clarence,United States
23.04,4581,Garrett,Carol,Portugal
94.64,333,Weaver,Stephen,Portugal
97.68,3376,Williams,Jeffrey,China
33.97,8659,Rivera,Christine,Portugal
26.24,1868,Ramirez,Beverly,Canada
24.7,3336,Peters,Samuel,Indonesia
73.83,6003,Grant,Mark,Portugal
85.64,8107,Hunt,Andrew,China
17.13,5419,Price,Kathy,Poland
16.75,4724,Austin,Heather,Colombia
71.95,8323,Carter,Patricia,Russia
43.61,261,Gomez,Craig,Indonesia
18.71,5535,Ross,Randy,Sudan
4.45,9665,Bishop,Kenneth,Russia
70.79,3292,Cole,Arthur,Albania
88.78,5163,Olson,Margaret,Nigeria
52.64,174,Gutierrez,Louise,Russia
94.27,7786,Phillips,Frances,China
49.93,8606,Perkins,Rebecca,South Korea
26.06,1136,Greene,Douglas,Portugal
19.38,2831,Jacobs,Paul,Portugal
78.44,6618,Hall,Ernest,China
39.78,7608,Warren,Juan,Portugal
6.13,6502,Brooks,Doris,China
69.53,2219,Peters,Matthew,China
47.37,7494,Lewis,Michelle,Czech Republic
9.92,4450,Myers,John,Ukraine
95.76,6075,Howell,Katherine,Mexico
68.26,3705,Watkins,George,Portugal
77.63,6397,Howell,Rebecca,China
90.99,6241,Cole,Brenda,China
86.98,4365,Bishop,Diana,Yemen
1.17,887,Wagner,Daniel,France
28.14,9623,Gray,Victor,Portugal
45.16,8969,Lynch,Matthew,Portugal
7.02,839,Bennett,Alan,Japan
63.64,5578,Nichols,Robert,Indonesia
28.07,6720,Hawkins,Ernest,Thailand
88.2,8159,Murray,Diana,Russia
55.41,8883,Romero,Jennifer,Portugal
99.64,8709,Spencer,Karen,Canada
16.1,3916,Hunter,Kevin,Portugal
30,7169,Flores,Ruby,Philippines
53.62,7104,Harris,Helen,Portugal
18.37,5184,Price,Daniel,Japan
41.15,6203,Burns,Ann,Portugal
18.15,3410,Brown,Elizabeth,Portugal
16.97,7162,Simpson,Frank,Brazil
44.85,8466,Schmidt,Denise,China
64.83,4463,Ross,Brandon,Philippines
32.36,7658,Wells,Henry,China
56.7,7625,Simmons,Phyllis,Canada
95.38,8214,Ramirez,Beverly,Panama
23.01,5242,Coleman,Carlos,Slovenia
63.36,7429,Elliott,Ruby,Portugal
9.8,2823,Lane,Brandon,Philippines
97.57,7162,Bishop,Robin,Thailand
40.47,4076,Welch,Virginia,Argentina
48.62,3957,Snyder,Joe,Portugal
81.44,1793,Davis,Ruth,Philippines
85.58,6189,Rogers,Denise,Nigeria
5.84,538,Tucker,Todd,Philippines
96.59,1599,Campbell,Kathy,Portugal
57.36,3144,Daniels,Sandra,Portugal
44.47,2745,Henderson,Carolyn,China
54.62,2736,Matthews,Eric,Russia
29.21,3810,Hernandez,Annie,Pakistan
47.19,6059,Lewis,Jose,Slovenia
84.57,4218,Wright,Kathy,Russia
73.89,3761,Richards,Evelyn,Portugal
28.27,200,Hughes,Laura,Indonesia
70.32,2359,Mcdonald,Russell,Aland Islands
83.28,5816,Perry,Raymond,Peru
75.58,9122,Mcdonald,Kathy,Sweden
64.04,5133,Ortiz,Ann,Egypt
65.09,5146,Chavez,Sara,France
80.13,712,Bennett,Louise,Kosovo
10.55,4366,Young,Catherine,Yemen
37.47,889,Porter,Steven,Portugal
77.34,6164,George,Mary,Morocco
59.75,5094,Stevens,Mary,Portugal
49.97,3293,Martinez,Ronald,Portugal
19.12,2733,Foster,Julia,Iraq
24.44,9942,Hansen,Emily,France
13.86,5753,Berry,Mark,Tonga
83.74,3681,Russell,William,Iran
82.44,1225,Carroll,Kelly,Brazil
2.63,3133,Reyes,Harry,Portugal
62.71,7149,Cole,Helen,Indonesia
73.99,8225,Harper,Kevin,China
61.63,1979,Sims,Ralph,Portugal
66.76,3344,Chapman,Scott,Colombia
80.01,9379,Burke,Ralph,China
70.05,1788,Harrison,Stephanie,Bosnia and Herzegovina
28.55,2936,Richardson,Janet,Albania
72.9,5700,Kelly,David,Kazakhstan
54.62,4137,Burns,Randy,Indonesia
59.4,8562,Williamson,Kenneth,Portugal
6.49,7043,Hanson,Matthew,France
73.9,5313,Gray,Alice,Indonesia
10.45,7491,Nguyen,David,China
29.59,5475,Garcia,Bruce,Portugal
17.4,5709,Perkins,Robert,Portugal
2.95,4130,Sanchez,Carl,Turkey
37.92,88,Rice,Andrew,China
42.76,5613,Reed,Bruce,Greece
6.86,8833,Johnston,Eric,Russia
91.21,684,Cooper,Billy,China
26.12,333,Porter,Stephanie,China
28.23,881,Kelley,Margaret,Indonesia
61.58,3693,Johnston,Matthew,Portugal
6.52,6877,Johnston,Helen,Canada
31.87,5025,Porter,Cynthia,Guatemala
48.06,2742,Simpson,Carlos,China
48.76,9702,Oliver,Jerry,Philippines
92.86,1252,Holmes,Elizabeth,Japan
76.37,1800,Taylor,Bruce,Portugal
97.52,8448,Wright,Katherine,Serbia
28.52,9987,Ward,Linda,China
87.27,6905,Chavez,David,Greece
85.43,722,Day,Dennis,Uruguay
69.85,3477,Murphy,Robert,Russia
10.59,3460,Jacobs,Phyllis,Indonesia
16.79,4118,Palmer,Randy,Poland
77.95,9844,Williamson,Alan,Portugal
47.73,5388,Campbell,Dennis,Philippines
98.38,8537,Russell,Johnny,Indonesia
73.58,1879,Powell,Walter,Portugal
64.77,1402,King,Katherine,Poland
15.6,1600,Mitchell,Justin,Portugal
79.46,7029,Hernandez,Marie,Portugal
32.06,6957,Freeman,Amanda,Indonesia
83,3960,Campbell,Debra,France
39.14,1636,Cruz,Anne,Pakistan
3.29,1441,Olson,Anna,Indonesia
65.06,3029,Fernandez,Stephanie,Portugal
29.18,5296,Bowman,Jacqueline,Portugal
17.79,5829,Morales,Benjamin,Portugal
84.24,7168,Watson,Jeffrey,Yemen
7.4,1517,Armstrong,Margaret,Tunisia
69.31,9373,Howard,Joyce,Portugal
93.99,8286,Scott,Heather,Morocco
32.67,8821,Watson,Patrick,Vietnam
29.53,8404,Garza,Stephanie,China
23.4,6830,Chavez,Harold,France
14.51,1102,Henry,Nancy,Portugal
10.81,572,Myers,Diana,Portugal
41.91,2766,Williams,Bobby,Portugal
4.62,8161,Payne,Jeremy,China
17.58,3235,Ramirez,Benjamin,Indonesia
96.97,3350,Holmes,Donna,Guadeloupe
91.99,2339,Nichols,Justin,Portugal
80.33,2437,Spencer,Frank,China
35.21,2687,Andrews,Sara,Turkmenistan
82.15,2467,Brown,Frances,China
92.69,2682,Reid,Randy,Philippines
41.46,2897,Jordan,Juan,Czech Republic
89.35,4019,Oliver,Rachel,China
1.16,2764,Medina,Keith,Portugal
95.95,7280,Schmidt,Keith,Ukraine
23.23,2812,Anderson,Anthony,Syria
27.93,6929,Wheeler,Elizabeth,Indonesia
21.85,3689,Watkins,Robin,Portugal
23.83,5529,Sanchez,Kimberly,Russia
75.7,4709,Kim,Elizabeth,Portugal
56.79,5426,Jordan,Joshua,Nigeria
19.99,4445,West,Gloria,Russia
82.39,5655,Castillo,Marie,Croatia
48.44,6037,Webb,Ruth,Portugal
34.65,7627,Alexander,Gloria,China
22.18,5113,Miller,Stephen,Philippines
93.32,8631,Johnston,Jesse,Portugal
87.59,2104,Andrews,Tammy,Nigeria
94.75,1125,White,Roy,Russia
56.21,2855,Harvey,James,Portugal
40.45,3197,Gonzales,Mildred,China
15.69,9142,Moreno,Roy,Argentina
98.15,6971,Long,Jennifer,Indonesia
29.4,845,Gutierrez,Sharon,Cuba
86.61,5898,Ortiz,Dennis,Portugal
57.44,8386,Wallace,David,New Zealand
67.38,852,Sullivan,Lillian,United States
51.39,9844,Mills,Sara,Portugal
57.16,4633,Rice,Harold,Russia
31.74,3808,Simmons,Clarence,China
77.25,3678,Meyer,Julie,Poland
73.83,557,Howell,Dorothy,Portugal
39.68,9388,Griffin,Keith,Malaysia
40.8,1287,Sanders,Heather,China
38.93,97,Gutierrez,Elizabeth,Canada
98.54,3531,Scott,Kathryn,North Korea
23.26,721,Kim,Lori,Portugal
23.04,5175,Morales,Jean,Portugal
57.8,5980,Murray,Norma,Argentina
22.51,8841,Henderson,Carolyn,Portugal
79.45,1465,Cook,Marilyn,China
82.32,2536,Peters,John,North Korea
91.58,7980,Walker,Jeremy,China
68.95,5287,Nguyen,Catherine,Portugal
56.61,7054,Lawson,Tina,Germany
97.5,4352,Scott,Lawrence,Brazil
44.56,3349,Patterson,Steve,Portugal
49.91,4125,Taylor,Douglas,Peru
86.8,3655,Howell,Kathryn,Portugal
15.52,9640,Jackson,Joan,Portugal
29.61,7674,Shaw,Billy,Argentina
76.06,6354,Burton,Steve,China
75.16,2351,Rivera,Harry,China
25.24,7465,Hudson,Henry,Peru
38.72,9084,Miller,Katherine,China
16.74,272,Schmidt,Nicole,Portugal
90.26,9283,Jordan,Kathy,Indonesia
74.31,1692,Bennett,Roy,Portugal
92.73,9050,Stanley,Frances,Philippines
11.93,6483,Mason,Kathryn,Sweden
51.84,2255,Lawrence,Linda,Portugal
30.93,8467,Duncan,Virginia,Sweden
10.99,770,Ford,Katherine,Mauritius
79.51,652,Duncan,Ashley,Brazil
80.62,4001,Wood,Evelyn,Portugal
79.61,229,Duncan,Henry,Germany
18.5,6305,Stanley,Evelyn,United States
61.9,6189,Kennedy,Rachel,Trinidad and Tobago
50.75,7958,Jacobs,Rose,Philippines
93.35,2388,Wright,Louise,Czech Republic
53.68,272,Hernandez,Annie,Portugal
85.41,3296,Olson,Steven,Portugal
44.44,7279,Warren,Ann,Portugal
28.04,6751,Collins,Andrew,Portugal
15.07,8009,Andrews,Philip,China
45.82,1466,Warren,Juan,Portugal
25.11,168,Willis,Doris,Portugal
36.93,9492,Bowman,Fred,Japan
16.62,2285,Nichols,Maria,Belarus
42.48,3062,Chavez,Amanda,Indonesia
39.04,4516,Sullivan,Evelyn,Poland
31.49,1030,Fowler,Kevin,South Africa
9.81,8131,Baker,Diane,Brazil
56.6,4865,Henry,Albert,Portugal
72.12,6150,Hunter,Roger,Greece
24.43,7,Larson,Nicholas,China
10.86,4026,Hicks,Sean,Indonesia
19.32,4397,Wilson,Joseph,Portugal
50.93,5620,Burke,Doris,Japan
21.11,7257,Harrison,Linda,Indonesia
89.36,7588,Woods,Henry,Portugal
57.01,2739,Ward,Ronald,Indonesia
98.27,5807,Rodriguez,Phyllis,Brazil
93.16,6311,Davis,Roger,Chad
99.96,7727,Ross,Gary,China
28.98,2869,Long,Rebecca,Portugal
22.69,4369,Richards,Jason,China
31.77,8123,Thomas,Lisa,China
24.15,9908,Kelley,Harry,Portugal
19.58,5133,Roberts,Andrew,Portugal
73.96,8887,Parker,Lillian,Portugal
2.81,809,Watkins,Beverly,Portugal
58.62,8341,Hughes,Juan,Portugal
12.22,2044,Walker,Jonathan,Brazil
23.11,9697,Gilbert,Jerry,China
64.53,1647,Fisher,Russell,Russia
63.03,5483,Nguyen,Kenneth,Uganda
71.07,9935,Wells,Stephen,Portugal
35.24,3347,Franklin,Jane,Portugal
62.66,8832,Johnson,Edward,Portugal
69.06,5913,Reyes,Billy,Portugal
88.02,14,Jackson,Helen,Papua New Guinea
55.31,1137,Moreno,Michelle,China
71.37,3990,Warren,Emily,Indonesia
85.68,5327,Lane,Deborah,Portugal
95.63,5022,Cole,Craig,Portugal
69.8,3412,Jacobs,Denise,Portugal
34.51,5712,Morgan,Louis,France
99.36,6826,Berry,Lois,Portugal
11.21,8588,Castillo,Terry,China
5.04,1523,Wagner,Bobby,Portugal
33.16,1837,Chavez,Linda,China
66.62,7324,Fields,Linda,Panama
54.8,3798,Collins,Antonio,Albania
68.63,5165,Fuller,Walter,Brazil
23.47,9912,Gomez,Victor,Russia
37.85,4272,Larson,Wayne,Indonesia
70.65,8053,Bowman,Aaron,Portugal
23.97,9448,Jones,Harry,Portugal
18.74,6329,Lane,Harry,Portugal
7.31,7348,Long,Sean,Finland
21.34,8337,Wheeler,Roger,Armenia
13.03,5811,Castillo,Larry,Portugal
53.62,5647,Stevens,Mary,Portugal
67.31,8534,Cox,Jessica,Tanzania
68.45,2130,Jenkins,Julia,Japan
17.54,4073,Reynolds,Michael,Greece
74.83,5749,Lopez,Joe,Mexico
32.45,491,Griffin,Eric,Latvia
39.91,6350,Hawkins,Frances,China
13.94,8410,Pierce,Anthony,Philippines
14.71,2686,Garza,Phillip,Portugal
67.95,5127,Gibson,Cheryl,Argentina
14.24,3107,Ruiz,Kelly,Argentina
51.01,1351,Stevens,Evelyn,Philippines
75.9,3925,Knight,Justin,Canada
40.24,6092,Howell,Irene,Indonesia
31.42,6306,Perry,Rebecca,Portugal
15.64,7333,Hanson,Marie,Vietnam
39.13,771,Hernandez,Mildred,Portugal
47.64,3246,Green,Barbara,Egypt
95.34,3685,Frazier,Bruce,Portugal
63.67,4485,Gomez,Ryan,China
45.33,3983,Mitchell,Jesse,Portugal
58.84,5592,Watkins,Eugene,Cuba
83.14,1978,Medina,Peter,China
36.08,259,Edwards,Daniel,Philippines
21.29,5966,Peters,Judy,Indonesia
4.44,8839,Stevens,Denise,United States
16.99,9262,Crawford,Melissa,Brazil
97.44,9895,Morrison,Christina,Malta
99.32,4814,Harris,Lawrence,Portugal
86.52,3789,Cunningham,Kevin,Japan
9.6,8794,Nichols,Jane,Albania
1.49,632,Bell,Billy,Slovenia
43.44,7604,Morgan,Theresa,Portugal
7.99,1999,Murray,Earl,Portugal
64.07,4573,Hamilton,Judith,Portugal
50.45,3566,Sims,Ryan,Philippines
97.98,3353,Wells,Gerald,Colombia
22.54,2886,Gutierrez,Kathryn,Guatemala
62.37,696,Boyd,Michelle,Brazil
24.34,3133,Stone,Heather,France
38.1,7326,Murray,Ryan,Portugal
77.6,7161,Austin,Gary,Russia
88.12,3845,Gibson,Beverly,Peru
86.37,6215,Morrison,Mildred,Argentina
6.85,1968,Carter,Bobby,Russia
11.53,4111,Wells,Edward,Czech Republic
40.53,1664,Torres,Gerald,Armenia
61.83,3719,Riley,Timothy,Portugal
66.37,7514,Weaver,Marie,Portugal
83.41,3733,Daniels,Irene,Bolivia
27.15,9728,Banks,Joe,Philippines
43.69,1557,Sanchez,Benjamin,Peru
38.86,5437,Willis,Stephanie,Honduras
99.18,6893,Carroll,Pamela,Zimbabwe
82.99,5062,Myers,Sandra,United States
34.49,9820,Stone,Mary,Japan
96.78,6056,Rogers,Bruce,Portugal
84.06,3132,Little,Annie,Portugal
24.18,8094,Morris,Laura,Portugal
35.69,6606,Frazier,Andrea,Indonesia
47.05,4278,Welch,Thomas,France
56.19,6712,Richardson,Nancy,Peru
59.44,1681,Campbell,Terry,Poland
9.6,2807,Flores,Phyllis,Portugal
79.85,6584,Morgan,Aaron,Indonesia
22.28,7792,Ruiz,Laura,Portugal
17.49,6610,Garcia,Louis,Portugal
83.32,7393,Cunningham,Linda,Portugal
28.65,9091,Kennedy,Billy,Portugal
90.28,6900,Walker,Andrew,Indonesia
22.2,9468,Simpson,Joshua,China
13.57,9058,Shaw,Arthur,Philippines
96.61,6911,Williamson,Joyce,Mexico
25.32,7136,Hunter,Aaron,Portugal
44.85,420,Cook,Lois,Portugal
30.74,6821,Evans,Joshua,France
36.39,4695,Fields,Sean,Portugal
31.87,7605,Mitchell,Henry,Tanzania
98.39,6454,Allen,Eugene,Portugal
24.58,2825,Allen,Patrick,Portugal
37.85,9657,Roberts,Antonio,China
51.55,5926,Bryant,Ruth,China
22.97,6749,Henry,Ralph,Portugal
75.33,9673,Ford,Janice,Philippines
70.42,6439,Warren,Kevin,Canada
16.88,978,Reed,Mark,Indonesia
94.3,2448,Reynolds,Norma,Sweden
83.93,1757,Boyd,Jason,Sweden
99.48,2757,Robinson,Roger,Portugal
82.98,6920,Fuller,Theresa,Portugal
36.36,9221,Welch,Tina,Portugal
80.56,2176,Watson,Albert,Ireland
27.08,1221,Harris,Gerald,El Salvador
37.92,8281,Martin,Stephanie,Portugal
1.17,7009,Day,Theresa,Indonesia
30.5,1211,Dunn,Henry,Portugal
22.52,193,Diaz,Joe,Comoros
55.09,6863,Wells,Shirley,Serbia
39.4,7370,Ruiz,Paul,China
54.36,8161,Berry,Dennis,China
53.57,6335,Bryant,Ruth,Portugal
34.8,13,Fowler,Adam,China
72.91,7843,Hunter,Louis,Argentina
54.2,5577,Daniels,Bobby,Philippines
36.64,2144,Davis,Stephen,South Korea
45.36,15,Price,Henry,China
92.78,4024,Howard,Theresa,Sweden
92.13,8004,Green,Ryan,China
81.22,553,Bradley,Jean,Portugal
78.32,682,Powell,Alice,Sweden
54.23,3450,Frazier,Annie,Peru
83.32,8574,Weaver,Elizabeth,South Africa
17.55,6904,Taylor,Marie,Thailand
31.03,5679,Russell,Carol,Croatia
65.01,674,James,Shawn,Brazil
45.66,8885,Alexander,Joe,Thailand
21.73,965,Garcia,Jack,Dominican Republic
43.81,8643,Perkins,Heather,Greece
95.94,288,Johnson,Carlos,Portugal
30.78,718,Stephens,Diana,Portugal
41.35,7380,Franklin,Andrew,Kazakhstan
72.28,4891,Garza,Kathy,Philippines
95.01,2751,Hill,Cynthia,Portugal
17.44,5075,Gutierrez,Eric,Kuwait
48.96,3821,Smith,Aaron,Sweden
33.08,7999,Brown,Maria,Indonesia
67.83,5956,Bowman,Brenda,Portugal
52.11,2011,Fox,Chris,Indonesia
92.4,1896,Martinez,Louis,Portugal
2.79,2260,Willis,Linda,Indonesia
64.43,903,Martin,Sara,China
75.86,1511,Washington,Amanda,Portugal
41.61,9725,Fowler,Keith,Portugal
26.23,4405,Hunt,Sarah,Portugal
26.14,9956,Lee,Harry,Portugal
37.11,1971,Richards,Todd,Liberia
39,4387,Ford,Ruby,Sri Lanka
48.96,2092,Hicks,Bonnie,Bangladesh
47.67,2379,Schmidt,Benjamin,Bosnia and Herzegovina
32.1,591,Bennett,Karen,Philippines
68.42,4285,Bailey,Phyllis,Portugal
81.44,9703,Carr,Amy,Portugal
76.43,9702,Banks,Ruby,Canada
7.62,6204,Martinez,Randy,Vietnam
27.34,1100,Wagner,Clarence,Portugal
86.33,6321,Ward,Mary,Ukraine
47.26,1054,Perkins,Roy,South Sudan
31.68,2482,Hughes,Ruby,Brazil
28.29,9079,Anderson,Kimberly,Cyprus
61.73,1391,Gardner,Jane,United States
40.41,2118,Webb,Janet,China
91.64,6001,Chapman,Anne,Venezuela
59.96,5464,Davis,Melissa,Indonesia
88.16,2286,Fields,Catherine,Portugal
98.7,4863,Gomez,Anna,Brazil
38.66,3536,Washington,Judy,Portugal
52.89,9017,Elliott,Ronald,Thailand
7.93,3409,Dean,Tammy,Russia
25.65,8286,Webb,Andrea,China
89.62,1072,Crawford,Lillian,Indonesia
50.62,5045,Kim,Gary,Czech Republic
7.93,4223,Harris,Joseph,Portugal
28.54,5645,Kelley,Norma,Egypt
51.78,1149,Moreno,Paul,Portugal
53.62,1868,Harris,Edward,Brazil
70.86,9130,Harvey,Ann,Saint Helena
91.07,8289,Williamson,Sandra,Sweden
68.07,370,Carter,Johnny,Brazil
65.57,2662,Lee,Frances,Canada
27.4,6081,Medina,Judy,China
71.27,6103,Davis,Jennifer,Colombia
55.62,4020,Graham,Nancy,Brazil
4.25,6151,Harris,Kevin,Philippines
92.08,5166,Mason,Steven,Syria
68.89,9478,Lawson,Jack,Latvia
57.51,990,Sanchez,Eric,Ukraine
86.85,9046,Garrett,Harry,Tanzania
5.47,7431,Hunter,Victor,Norway
91.29,2537,Fernandez,Douglas,Iran
55.66,2411,Wilson,Bobby,China
65.05,9450,Reed,Billy,Russia
18.69,6052,Webb,Lois,China
62.4,1395,Peterson,Cheryl,Russia
52.02,3955,Edwards,Brandon,Portugal
7.91,1276,Patterson,Barbara,Spain
95.48,2771,Campbell,Pamela,Ivory Coast
43.66,2445,Stephens,Ronald,Portugal
79.04,4119,Snyder,Lawrence,Portugal
24.25,5680,Lee,Louise,Czech Republic
34.63,2041,Collins,Beverly,Philippines
46.39,2914,Little,Janet,Indonesia
15.14,4416,Wilson,Joan,Serbia
70.98,9675,Alexander,Jerry,China
1.92,879,Martin,Billy,Portugal
99.8,7627,Kelly,Shawn,Poland
24.41,28,Hudson,Harry,Serbia
72.83,9914,Chapman,Susan,Peru
41.63,9796,Sanchez,Amanda,Argentina
79.14,568,Gibson,Ruby,France
35.05,6083,Cole,Martin,Comoros
21.79,5480,Gordon,Judith,Thailand
66.55,3963,Adams,Frances,Japan
5.43,7462,Elliott,Sara,Portugal
52.98,3508,Cox,Nicole,Philippines
47.81,688,Burke,Marie,Mali
30.64,8477,Ford,Ruth,Indonesia
60.62,2689,Medina,Walter,Bulgaria
81.3,1705,Gordon,Tammy,Portugal
27.94,7250,Jacobs,Bruce,Portugal
65.18,5310,Hayes,Nancy,Kazakhstan
58.29,5748,Morris,Martha,Philippines
52.84,1644,Henderson,Roger,Indonesia
86.53,1721,Sims,Daniel,Armenia
73.18,6415,Mitchell,Helen,Greece
29.1,8893,Fowler,Evelyn,Portugal
2.56,2766,Reynolds,Bruce,Botswana
36.51,138,Willis,Gary,Portugal
85.31,4681,Hunt,Diana,Russia
59.01,9492,Brown,Jessica,Indonesia
26.34,674,Reed,Timothy,Indonesia
84.62,1242,Williamson,Phyllis,Poland
82.24,9432,Lee,Jerry,Portugal
8.13,1630,Shaw,Rachel,Portugal
25.43,2162,Dunn,Carlos,Brazil
60.76,4923,Parker,Joe,China
17.54,4707,Ortiz,Dorothy,Portugal
25.45,5871,Ryan,Edward,Indonesia
13.51,6629,Williamson,Raymond,Portugal
56.82,375,Nelson,Jason,Brazil
91.74,5357,Arnold,Pamela,Indonesia
42.06,8815,Dean,Janice,Portugal
17.83,3832,Sullivan,Clarence,United States
38.87,1385,Murray,Gerald,Indonesia
54.13,2878,Peters,Carol,Portugal
8.42,9011,Carter,Rebecca,Honduras
61.69,4810,Carroll,James,Indonesia
77.52,383,Hudson,Victor,China
56.69,2080,Ward,Nicholas,Argentina
61.87,9377,Cunningham,Kevin,Philippines
86.18,5728,Hayes,Elizabeth,China
74.43,5128,Miller,Todd,Sweden
44.71,3462,Flores,Gregory,Isle of Man
9.3,2310,Knight,Diana,Portugal
87.02,4099,Ferguson,Shirley,Ukraine
17.03,7904,Patterson,Kevin,Portugal
37.09,8134,Martinez,Lillian,Moldova
95.13,208,Sanchez,Bobby,China
63.09,637,Castillo,Ronald,Indonesia
6.81,3440,Burton,Wanda,Poland
5.13,3397,Cook,Kelly,Brazil
55.02,5073,Armstrong,Jean,Brazil
6.53,8420,Watson,Samuel,Zimbabwe
74.58,5625,Bradley,Laura,China
65.59,1105,Willis,Jacqueline,Indonesia
99.76,5215,Ford,Carlos,Indonesia
77.25,3737,Ward,Jesse,Portugal
1.43,4271,Harris,Kenneth,Indonesia
70,8804,Richardson,Sandra,Norway
58.69,616,Reid,Lillian,Russia
66.51,1299,Murray,Alice,Portugal
1.8,4111,Murphy,Douglas,Russia
61.46,2446,Reyes,Donna,Portugal
57.33,1022,Wood,Nicole,Australia
70.25,8638,Ford,Gary,Portugal
49.31,6857,Nelson,Jason,China
52.11,2620,Garza,John,Gabon
97.22,80,Hicks,Jennifer,Russia
85.09,8885,Gordon,Douglas,Saudi Arabia
65.36,4175,Jackson,Virginia,Argentina
9.45,2370,Willis,Angela,Brazil
67.72,5992,Price,William,Indonesia
20.28,3675,Morales,Todd,Philippines
57.12,2975,Freeman,Johnny,Russia
17.58,5548,Bishop,Gerald,Portugal
17.28,6200,Baker,Shirley,Portugal
55,196,Smith,Terry,Canada
77.41,9479,Gomez,Donna,Nigeria
36.33,9398,Dixon,Russell,Kiribati
83.29,6614,Palmer,Jeremy,Portugal
